GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "40980","Saginaw, MI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",93.793,92.339,91.222,92.300,91.334,91.993,91.167,90.551,90.700,90.263,91.236,89.325,87.753
 "41060","St. Cloud, MN (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",96.493,95.050,92.078,95.734,95.332,95.230,95.473,92.474,93.968,92.170,92.722,93.852,92.882
 "41100","St. George, UT (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",97.829,94.541,93.665,93.068,95.191,95.397,94.314,98.821,98.873,98.895,94.126,96.026,93.952
 "41140","St. Joseph, MO-KS (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",93.052,91.557,90.400,90.780,91.406,92.266,90.583,90.525,88.974,88.992,90.120,90.174,88.993
 "41180","St. Louis, MO-IL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.273,94.004,97.343,96.261,94.686,96.319,97.708,95.181,95.572,96.640,95.178,95.411,95.710
 "41420","Salem, OR (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.393,98.428,98.748,98.024,99.551,96.825,96.354,98.063,97.106,99.058,102.153,101.861,100.902
 "41500","Salinas, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",103.345,107.132,105.817,108.004,108.463,107.249,105.708,104.814,103.796,107.246,111.185,110.821,110.745
 "41540","Salisbury, MD-DE (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",91.119,91.236,93.074,93.014,92.158,94.443,94.609,93.995,90.552,89.844,92.663,92.378,92.165
 "41620","Salt Lake City, UT (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",98.705,102.067,99.671,102.250,101.890,101.038,99.680,98.828,97.796,100.411,98.047,99.820,97.720
 "41660","San Angelo, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",93.591,95.081,93.938,94.623,96.155,97.148,96.814,98.002,97.007,95.438,95.207,95.004,96.290
 "41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",96.390,95.728,96.928,97.327,97.917,98.169,98.197,98.204,98.908,97.985,96.384,96.474,97.918
 "41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",112.069,112.106,110.837,111.993,111.114,109.767,108.829,110.772,111.994,110.458,110.923,111.938,113.393
 "41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",117.810,113.889,112.574,111.056,111.712,111.707,112.618,114.297,114.871,120.296,120.605,117.904,117.369
 "41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",117.701,113.648,112.445,110.987,112.045,112.582,113.802,115.138,115.775,121.131,113.335,112.175,112.122
 "42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",104.221,108.175,105.739,107.521,106.780,105.425,105.030,103.945,102.946,107.228,109.381,109.767,109.532
 "42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",117.173,111.923,111.969,110.784,111.169,110.369,111.846,113.534,113.589,118.256,110.814,109.795,109.422
 "42140","Santa Fe, NM (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",97.227,101.319,99.425,102.226,101.690,99.978,101.654,97.773,98.191,99.752,96.596,96.018,94.445
 "42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",106.334,110.472,107.212,108.689,109.083,107.372,106.846,105.262,106.580,107.886,112.327,110.342,110.023
 "42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",115.750,112.198,111.601,109.130,110.789,109.768,110.653,111.821,113.138,117.912,111.717,110.236,109.841
 "42340","Savannah, GA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",97.119,95.019,97.774,98.653,98.412,97.157,96.751,96.668,98.299,97.210,95.792,94.822,94.481
 "42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",95.243,95.430,94.157,94.046,93.788,95.130,91.953,95.583,94.455,95.126,93.410,92.868,93.018
 "42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",108.222,108.079,105.553,105.236,104.981,104.566,106.491,106.743,109.089,111.796,109.372,110.986,111.951
 "42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",93.954,92.038,96.034,93.508,93.758,95.740,94.856,93.713,96.026,94.449,94.515,95.352,95.277
 "42700","Sebring-Avon Park, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",90.172,88.836,91.066,89.656,89.700,89.670,89.131,89.872,88.997,88.192,90.188,90.707,90.335
 "43100","Sheboygan, WI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",96.010,95.488,92.630,94.860,92.950,94.259,92.699,92.286,94.347,92.499,92.456,92.743,91.367
 "43300","Sherman-Denison, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",93.030,92.024,95.393,94.498,95.044,93.661,94.590,93.422,94.990,95.087,93.270,93.213,94.510
 "43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.440,92.058,92.976,94.861,94.918,93.365,94.982,94.379,93.567,91.994,91.324,90.308,91.200
 "43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",95.347,93.764,92.154,92.067,92.487,92.933,91.559,93.899,93.410,92.293,89.225,91.020,88.795
 "43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",91.766,91.387,92.437,90.866,91.156,91.165,91.319,89.462,90.250,89.550,92.166,91.034,89.998
 "43620","Sioux Falls, SD (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",95.891,95.056,95.506,94.176,95.561,94.478,96.203,93.791,94.606,93.073,94.877,95.066,94.092
 "43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",93.543,92.991,93.756,92.696,91.512,92.770,92.639,91.226,91.688,89.805,92.300,93.101,91.727
 "43900","Spartanburg, SC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.851,91.415,91.168,93.738,92.264,91.918,92.866,93.350,94.206,93.975,90.635,90.477,89.947
 "44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.914,98.400,96.606,98.272,98.670,96.990,96.841,95.449,95.952,97.332,100.440,99.194,98.307
 "44100","Springfield, IL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",95.988,94.530,93.875,92.513,93.897,93.873,93.713,91.283,92.973,90.626,93.100,92.215,90.736
 "44140","Springfield, MA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",100.131,100.529,99.064,98.200,97.647,99.865,98.071,100.160,99.659,100.289,98.806,97.483,97.943
 "44180","Springfield, MO (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.903,92.768,92.690,91.168,91.519,91.913,90.819,90.944,90.239,88.886,90.259,90.968,89.944
 "44220","Springfield, OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.426,92.479,91.442,91.221,91.221,90.828,90.816,90.958,91.136,88.499,90.198,91.059,89.581
 "44300","State College, PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",100.750,101.164,100.421,99.864,101.985,101.732,100.117,102.156,102.778,102.577,100.035,98.842,99.381
 "44420","Staunton, VA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",90.722,87.285,89.613,88.742,91.163,91.603,92.512,90.792,85.522,90.332,92.510,90.272,89.814
 "44700","Stockton, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",99.057,103.376,99.998,102.242,102.001,100.937,100.565,98.871,98.682,100.677,104.867,104.518,103.799
 "44940","Sumter, SC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",89.270,88.209,89.707,92.620,89.234,90.051,88.748,88.884,87.055,88.278,87.236,86.380,86.100
 "45060","Syracuse, NY (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",98.366,98.243,97.770,96.919,96.434,97.303,95.820,98.598,98.701,98.751,96.891,96.093,96.594
 "45220","Tallahassee, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",96.126,94.438,96.046,97.526,97.582,96.381,96.303,96.464,97.109,97.597,94.118,93.339,93.215
 "45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",103.409,103.397,101.792,100.540,100.665,101.197,101.210,101.222,97.282,96.685,95.110,96.166,99.101
 "45460","Terre Haute, IN (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",89.144,89.199,91.633,89.845,88.915,88.508,90.161,88.057,86.513,87.487,89.866,89.181,87.714
 "45500","Texarkana, TX-AR (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",89.034,88.336,89.455,91.340,89.707,88.933,90.332,90.197,91.273,89.301,87.561,88.188,89.146
 "45540","The Villages, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",90.707,91.802,92.725,91.147,93.592,94.234,93.991,93.740,94.301,90.989,95.010,95.673,95.647
 "45780","Toledo, OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.364,92.866,93.730,92.622,92.656,92.602,93.016,92.351,92.122,90.634,92.172,92.480,90.899
 "45820","Topeka, KS (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.800,92.388,93.874,92.712,92.719,92.485,92.205,91.839,90.038,89.404,92.370,90.737,89.992
 "45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",104.255,109.579,106.229,107.630,107.991,107.677,108.432,108.575,108.005,109.153,103.706,102.774,103.804
 "46060","Tucson, AZ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",97.658,101.038,98.974,100.473,100.769,99.218,98.534,97.678,96.901,98.376,95.253,96.067,93.822
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",93.556,93.107,94.063,94.498,94.214,94.647,94.890,94.660,94.871,93.926,92.209,91.946,92.903
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",90.365,89.728,91.277,90.525,91.191,90.181,92.160,89.534,91.266,91.669,86.510,88.881,88.907
 "46300","Twin Falls, ID (Metropolitan Statistical Area) 1/", ,MARPP,1,"...","RPPs: All items","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),93.590,93.094,94.581,90.300,90.899,89.289
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",97.051,96.304,98.393,98.799,97.080,98.052,96.126,98.408,98.251,95.804,94.168,95.591,96.940
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",110.728,115.675,112.565,113.119,112.365,115.246,114.563,113.578,113.863,112.390,111.993,112.935,113.779
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.765,95.139,94.708,94.123,93.368,95.468,93.912,95.837,95.064,95.276,94.590,93.116,93.316
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",90.320,87.274,90.314,88.223,89.100,86.384,89.045,87.571,87.954,86.330,88.144,88.419,87.870
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",114.912,110.951,109.795,107.946,108.498,108.216,108.731,110.510,110.640,115.896,109.769,108.705,108.419
 "47020","Victoria, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.796,92.788,92.412,96.479,95.598,96.122,97.224,96.779,98.527,95.523,94.051,93.992,95.355
 "47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",103.238,104.685,103.575,102.822,101.703,99.552,99.237,98.478,99.250,97.014,99.211,96.547,97.121
 "47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",99.558,99.086,101.112,101.126,100.281,100.022,99.941,100.233,100.967,98.868,97.814,96.198,96.184
 "47300","Visalia, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.175,97.117,95.411,97.293,97.657,95.780,95.442,94.585,93.722,95.972,99.832,98.801,97.566
 "47380","Waco, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.620,93.414,94.919,95.476,96.219,93.804,95.381,96.730,95.726,94.896,93.253,93.258,94.429
 "47460","Walla Walla, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",97.743,97.279,95.125,95.911,94.280,95.538,97.372,97.746,95.739,100.501,100.797,98.940,97.938
 "47580","Warner Robins, GA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",93.640,92.346,92.164,94.356,95.523,94.863,93.960,93.552,93.387,94.185,93.254,90.670,90.031
 "47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",114.210,114.195,113.871,112.784,111.123,113.347,113.388,113.268,111.490,109.432,110.916,109.388,111.532
 "47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",91.657,90.487,93.199,91.256,92.193,92.305,92.737,91.206,91.146,90.620,91.077,92.648,91.867
 "48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.339,97.898,97.215,98.280,97.557,97.981,96.162,97.064,97.346,97.354,95.438,92.737,93.161
 "48140","Wausau-Weston, WI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.993,92.705,93.540,92.931,92.590,91.147,91.117,91.466,90.571,90.670,91.298,91.427,89.919
 "48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",87.456,87.195,88.301,85.958,88.545,88.621,88.301,87.833,87.260,86.704,86.709,87.456,86.908
 "48300","Wenatchee, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",96.782,98.447,94.985,95.583,97.077,96.717,97.190,98.192,96.212,100.539,102.504,100.978,100.148
 "48540","Wheeling, WV-OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",86.979,86.549,89.020,88.197,90.313,90.028,90.180,90.118,90.087,89.933,86.869,87.655,87.051
 "48620","Wichita, KS (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.654,94.036,94.133,92.981,93.443,94.099,93.501,92.430,93.164,91.847,92.070,92.618,91.934
 "48660","Wichita Falls, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.368,91.180,93.053,94.369,94.366,93.553,94.614,93.250,94.222,92.418,89.033,90.735,91.821
 "48700","Williamsport, PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",95.371,92.212,91.893,94.314,93.515,94.917,93.868,94.844,92.261,95.107,94.027,92.357,92.275
 "48900","Wilmington, NC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",94.302,93.905,95.577,95.941,98.246,97.192,97.473,96.147,96.341,95.956,95.976,95.672,95.458
 "49020","Winchester, VA-WV (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.519,90.953,94.359,94.403,95.152,95.969,94.656,95.588,95.532,91.968,96.372,93.998,93.874
 "49180","Winston-Salem, NC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.212,91.391,93.011,94.057,92.893,92.578,93.311,93.270,93.702,92.583,90.829,89.482,89.022
 "49340","Worcester, MA-CT (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",103.526,102.331,101.865,101.952,101.320,100.015,101.713,102.020,104.283,103.095,100.553,99.942,100.613
 "49420","Yakima, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",92.298,96.135,95.857,96.563,96.541,96.307,95.779,93.354,94.027,94.495,96.782,96.997,95.992
 "49620","York-Hanover, PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",99.289,99.078,97.800,96.200,96.851,98.936,97.275,98.165,97.786,100.097,97.688,96.868,97.208
 "49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",91.908,91.022,90.999,89.555,91.515,90.756,90.712,89.516,90.248,89.176,89.032,89.285,87.591
 "49700","Yuba City, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",96.726,99.696,96.799,100.598,100.802,99.398,97.390,97.111,95.885,97.167,100.382,100.521,99.500
 "49740","Yuma, AZ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items","Index",91.972,99.293,94.181,96.221,95.599,95.071,94.357,93.340,91.085,93.755,90.670,90.899,88.720
 "00000","United States", ,MARPP,2,"..."," RPPs: Goods","Index",99.577,99.541,99.620,99.608,99.622,99.629,99.652,99.650,99.649,99.630,99.607,99.645,99.650
 "00999","United States (Nonmetropolitan Portion)", ,MARPP,2,"..."," RPPs: Goods","Index",89.839,91.602,96.189,95.518,94.135,94.596,94.604,95.381,95.565,94.802,96.385,97.001,96.066
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",96.566,94.574,96.570,96.343,96.276,96.617,96.552,95.986,96.412,96.541,94.217,96.152,97.025
 "10420","Akron, OH (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",90.394,95.590,92.491,95.196,98.119,100.360,97.575,96.902,95.109,95.444,97.518,96.097,93.707
 "10500","Albany, GA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",96.868,94.697,96.586,96.131,95.644,96.137,96.048,95.271,96.115,95.811,95.749,95.537,95.012
 "10540","Albany-Lebanon, OR (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",102.336,100.469,99.464,98.476,96.935,95.915,97.736,103.669,104.411,101.138,104.626,104.741,103.406
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",101.406,101.609,98.408,98.095,97.002,97.118,97.094,98.892,98.362,98.774,100.462,97.488,98.396
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",95.923,101.360,97.453,98.640,99.992,98.127,96.916,96.219,95.098,100.239,96.139,99.194,96.807
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",96.898,94.635,96.871,96.546,96.410,96.789,97.243,96.282,96.867,96.741,93.728,95.355,95.802
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",101.335,101.532,98.269,98.338,98.608,99.036,98.682,100.054,99.267,100.014,100.730,97.522,98.464
 "11020","Altoona, PA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",101.100,101.173,98.124,97.891,97.736,97.855,97.961,99.370,98.614,99.687,100.728,97.518,98.455
 "11100","Amarillo, TX (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",97.055,95.140,96.611,96.778,96.984,97.132,97.410,96.730,97.085,97.161,94.217,96.152,97.025
 "11180","Ames, IA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",77.036,85.352,94.419,94.835,95.483,94.695,95.280,95.631,94.183,93.681,95.875,97.416,95.047
 "11260","Anchorage, AK (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",108.147,109.954,107.886,107.174,105.873,104.345,102.729,105.678,109.727,111.313,103.075,98.282,98.920
 "11460","Ann Arbor, MI (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",99.966,102.170,100.556,101.169,99.598,100.117,99.565,98.397,99.320,99.372,97.184,96.017,93.458
 "11500","Anniston-Oxford, AL (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",96.814,94.932,96.540,96.454,96.743,97.225,97.784,96.474,97.221,97.239,92.211,94.396,95.133
 "11540","Appleton, WI (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",99.051,97.953,96.796,96.054,97.211,97.105,98.848,98.590,97.797,95.886,97.943,96.594,94.163
 "11700","Asheville, NC (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",96.450,93.960,96.842,96.093,94.881,95.662,95.248,94.156,95.240,95.294,95.863,95.874,95.363
 "12020","Athens-Clarke County, GA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",97.292,95.176,96.651,96.427,96.205,96.496,96.715,95.768,96.528,96.478,95.749,95.537,95.012
 "12060","Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",93.937,97.836,96.622,97.825,99.746,99.809,99.287,99.161,98.832,99.204,98.922,97.115,96.721
 "12100","Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",108.931,108.134,105.303,107.122,103.310,98.690,97.566,100.395,102.759,98.660,100.738,97.548,98.517
 "12220","Auburn-Opelika, AL (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",93.913,91.700,95.972,94.533,91.217,93.582,92.191,91.648,92.681,91.173,92.211,94.396,95.133
 "12260","Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",97.123,94.924,96.703,96.381,96.385,96.680,97.077,96.014,96.726,96.672,95.683,95.658,95.135
 "12420","Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",97.191,95.320,96.623,96.881,97.270,97.275,97.646,96.973,97.246,97.357,94.217,96.152,97.025
 "12540","Bakersfield, CA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",95.194,101.435,97.370,99.102,99.815,98.205,96.798,95.079,94.165,99.935,105.491,105.072,103.232
 "12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",100.052,105.823,101.047,104.861,104.466,102.381,103.332,101.858,102.407,102.844,101.411,100.375,102.909
 "12620","Bangor, ME (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",100.183,100.728,98.169,98.259,98.897,98.280,97.945,99.175,98.805,100.106,100.987,99.247,99.039
 "12700","Barnstable Town, MA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",99.896,101.185,98.171,97.995,97.484,97.368,97.704,98.899,98.502,99.831,101.021,97.840,98.802
 "12940","Baton Rouge, LA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",96.549,94.105,96.764,96.198,95.337,96.043,96.232,95.241,95.883,95.714,93.728,95.355,95.802
 "12980","Battle Creek, MI (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",99.114,97.633,96.634,96.084,97.302,97.073,98.450,97.838,96.893,95.243,97.184,96.017,93.458
 "13020","Bay City, MI (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",99.114,97.633,96.634,96.084,97.302,97.073,98.450,97.838,96.893,95.243,97.184,96.017,93.458
 "13140","Beaumont-Port Arthur, TX (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",97.191,95.320,96.623,96.881,97.270,97.275,97.646,96.973,97.246,97.357,94.217,96.152,97.025
 "13220","Beckley, WV (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",95.058,91.758,96.485,94.679,91.073,92.908,91.996,91.581,92.783,91.820,95.447,95.818,95.158
 "13380","Bellingham, WA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",95.454,101.499,97.893,99.299,99.716,97.814,96.188,95.138,93.913,99.638,104.783,105.056,103.758
 "13460","Bend, OR (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",102.336,100.469,99.464,98.476,96.935,95.915,97.736,103.669,104.411,101.138,104.626,104.741,103.406
 "13740","Billings, MT (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",95.560,100.666,98.276,99.505,99.261,97.720,96.660,97.154,94.373,99.295,96.062,98.868,95.855
 "13780","Binghamton, NY (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",101.406,101.609,98.408,98.095,97.002,97.118,97.094,98.892,98.362,98.774,100.462,97.488,98.396
 "13820","Birmingham-Hoover, AL (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",96.710,94.813,96.519,96.375,96.521,97.081,97.551,96.298,97.046,96.982,92.211,94.396,95.133
 "13900","Bismarck, ND (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",99.283,97.467,96.520,96.387,97.472,97.660,99.042,98.546,97.886,95.803,94.540,97.051,95.620
 "13980","Blacksburg-Christiansburg, VA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",93.149,90.759,95.840,93.768,90.559,92.859,91.090,90.325,91.944,91.191,95.698,95.213,94.998
 "14010","Bloomington, IL (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",98.829,97.550,96.501,95.947,96.990,96.771,98.544,98.192,97.396,95.695,97.774,96.691,94.012
 "14020","Bloomington, IN (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",95.200,95.745,96.193,96.058,97.330,97.184,98.416,97.937,97.213,95.632,97.625,95.996,94.024
 "14100","Bloomsburg-Berwick, PA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",101.100,101.173,98.124,97.891,97.736,97.855,97.961,99.370,98.614,99.687,100.728,97.518,98.455
 "14260","Boise City, ID (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",95.198,101.185,98.013,99.310,99.422,97.893,96.724,96.615,93.244,98.747,95.910,98.639,95.236
 "14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods","Index",98.061,97.086,100.029,102.062,101.929,101.478,105.288,102.782,104.685,104.632,103.373,106.488,107.819
